customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
9864-TIPLY,Male,1,No,No,38,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),121.94,4688.79,No
6910-FDPME,Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,114.8,5166.62,No
9669-UJHLH,Female,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.6,1018.97,Yes
6921-DXCVE,Male,0,No,No,60,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),97.08,5664.55,No
0037-MCOJF,Female,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,124.9,7719.98,No
3155-AFJOE,Female,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),141.4,10066.59,No
6739-OIZVP,Male,1,Yes,No,49,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.88,3313.05,Yes
2853-ARXRS,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,122.17,6493.2,Yes
8970-BYAIO,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,148.84,5955.67,No
2138-PZROS,Female,0,No,Yes,52,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),78.96,3926.13,No
1970-BPUKO,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),134.05,4687.69,No
9937-LEMMI,Female,1,No,No,59,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,93.26,5734.59,No
1353-RCAUS,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.12,451.03,No
1471-MIZFT,Female,1,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,120.27,463.26,No
4631-QFDTE,Male,0,No,Yes,58,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),120.62,6915.09,Yes
6385-KNEWT,Male,0,No,Yes,69,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),96.68,6927.84,No
4697-IAJML,Female,0,No,No,53,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,95.67,4877.52,No
3091-XEOQY,Male,0,No,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,146.67,8320.92,No
7851-RAYTV,Male,0,Yes,Yes,64,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),95.49,5918.13,No
5497-TMSSL,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),122.22,4196.69,No
9816-VNLSZ,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),139.37,1894.82,No
0735-YXPFS,Female,0,No,No,69,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.59,8574.02,No
3005-GUOBQ,Female,1,Yes,No,70,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,67.69,4873.59,No
9835-NZADI,Male,1,No,Yes,41,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,131.9,5543.61,No
7918-OEQLU,Female,0,No,No,24,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.29,2109.01,No
5815-YMDKA,Male,1,No,Yes,67,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,81.17,5640.93,No
3755-BHWPH,Male,0,No,Yes,58,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,96.85,5388.12,Yes
2515-IOLHD,Male,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,123.25,242.22,No
8879-BODVN,Male,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),122.03,1743.22,No
9920-CBIDN,Male,1,No,No,72,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),81.06,6009.4,No
0520-XOQLJ,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,112.47,696.85,No
0762-ACULV,Male,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),122.33,3846.22,Yes
5889-QHJZN,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,130.8,6317.78,Yes
0100-RJJVP,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,35.72,729.19,No
7883-CRMHW,Female,0,Yes,No,25,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,91.17,2215.3,No
5312-KTAGS,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),140.53,4960.65,Yes
3615-QBENZ,Male,0,Yes,Yes,29,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,78.17,2313.36,No
8052-IZVFA,Male,1,No,No,63,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.23,5031.56,No
1332-TKRGH,Male,0,No,No,45,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),121.98,5607.74,No
8329-UJIPQ,Female,0,No,No,29,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,54.1,1538.47,No
8456-EGTFT,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,129.28,4120.45,No
9101-QLUVC,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,135.46,802.7,Yes
6208-GJPMF,Male,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,136.95,960.71,No
9715-XFCSR,Male,0,Yes,No,58,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,110.81,6470.06,No
6692-WBKUG,Female,1,Yes,No,14,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,111.4,1588.54,No
5586-QHAIF,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.77,1879.74,Yes
7298-WEEMS,Female,1,No,No,65,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,123.51,8244.03,No
0228-SWDRL,Female,0,No,No,36,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),86.78,3245.38,No
7572-NTVJZ,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,112.44,3976.5,No
9676-AIGNF,Female,0,No,No,66,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),84.58,5619.54,No
0129-LYWXV,Female,0,No,No,66,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,76.3,5108.4,No
8575-RLSTR,Female,0,No,Yes,67,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),90.11,6071.4,No
7481-ZKWKR,Male,0,No,Yes,50,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.01,4467.13,Yes
2406-UJFNY,Male,0,No,No,70,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,108.01,7258.7,Yes
6866-XXLYP,Female,0,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,126.62,7709.69,No
4486-DBGEA,Female,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,42.14,1594.84,No
9741-CRNLO,Female,1,No,Yes,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,17.65,911.1,No
4337-UKHUP,Female,0,Yes,No,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.01,1386.04,Yes
3114-UIMEO,Female,0,No,No,48,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),107.06,5081.75,No
3211-DFBSI,Female,0,Yes,No,28,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),71.92,1941.37,No
0276-FLFSU,Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,127.76,3891.8,No
4167-CMEWO,Male,0,Yes,No,16,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.32,1355.6,No
8317-BZUFW,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.15,1213.19,No
9985-MWRJV,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,101.91,4299.47,No
2959-NQCJU,Female,0,Yes,No,51,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),73.09,3546.87,No
4455-BTDBD,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.6,1283.98,Yes
2284-YHFJL,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,37.29,2224.38,No
7727-MBMPA,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,124.66,5453.03,No
0210-BLSXX,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,124.93,7012.21,No
3741-YTLKK,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),118.28,3530.96,Yes
3937-CLXMG,Male,0,No,No,63,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,101.02,6147.08,No
8476-WNNLD,Male,0,No,No,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.77,5073.8,No
4795-UIASF,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,132.7,9136.02,No
0831-XCCJL,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),126.76,2476.19,No
9903-SNLNZ,Male,1,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,125.41,4853.99,No
1317-LGNPH,Female,0,No,Yes,14,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,69.56,1009.63,Yes
5575-CGTOB,Female,0,Yes,No,24,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.14,2231.62,No
3480-GDTWW,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),138.99,5363.65,Yes
0273-JLVLP,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,118.42,8298.72,No
3522-CPYYS,Male,0,No,Yes,49,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),136.99,6499.61,Yes
0194-TAVCX,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),44.63,1415.55,Yes
7857-RSUIQ,Male,1,Yes,No,60,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),114.35,6911.12,No
8671-HLPQN,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,83.89,263.24,No
7618-EPRNM,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,139.32,5046.4,No
9647-DCFFS,Male,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),111.75,5663.3,No
3643-YJCZS,Female,1,Yes,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),114.15,5626.03,No
1799-PSGJT,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,126.3,6807.88,No
9585-IKNES,Male,0,Yes,No,24,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),92.52,2210.57,No
5521-PEQVE,Female,0,No,No,34,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.12,2951.96,No
1801-RLGTT,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),148.21,10158.0,Yes
7913-WUDYU,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),85.42,5977.46,No
5208-IFFWL,Male,1,Yes,Yes,32,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,109.64,3477.69,No
3727-QRJFV,Male,0,Yes,No,54,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.68,4866.16,No
7662-WKSFM,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.71,959.87,Yes
4523-ZOYWC,Female,0,Yes,No,36,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.15,3875.11,No
9060-QJUFH,Male,0,No,Yes,62,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,112.7,7189.66,No
5522-XINKK,Male,0,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.89,1662.94,No
2901-MSIOB,Female,0,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),46.4,2874.79,No
1651-PFIYO,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,115.37,6266.53,No
0674-DIXJJ,Female,0,No,No,53,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),112.46,5878.0,No
2805-OLZZG,Female,0,Yes,No,5,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,73.45,352.12,Yes
5240-UAXMB,Female,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.22,2344.44,No
4676-CIPKZ,Female,0,Yes,Yes,71,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,85.19,6275.87,No
2684-OPDXT,Male,0,Yes,No,43,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.58,3678.97,No
1409-RDPRS,Female,0,No,No,19,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,62.01,1164.55,No
3254-OUVZH,Female,1,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.28,6664.61,No
5949-VFUPL,Male,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,134.12,3881.53,No
6169-ZKGXT,Female,0,Yes,No,39,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.61,3274.22,Yes
4914-SCTBA,Male,0,No,No,10,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,68.48,673.57,No
6161-WRYQN,Male,0,No,Yes,14,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,82.64,1205.45,No
3890-HTQGX,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,129.68,2974.34,Yes
4837-WMKBD,Female,0,No,Yes,48,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,121.05,5552.71,No
9822-VXGQK,Male,0,No,Yes,49,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),70.15,3602.1,No
3873-VSZXG,Female,0,No,No,52,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.4,5783.98,Yes
8342-XHGIE,Female,0,No,No,50,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,65.76,3182.02,No
3038-VFIUK,Male,0,No,No,45,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),67.17,3131.94,No
2972-EYIJL,Male,1,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),36.11,2361.72,Yes
2134-DUPAK,Female,0,No,No,69,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,99.37,7147.56,No
3345-VXHKN,Male,0,No,Yes,29,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.81,2542.34,No
7829-AUQXT,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.58,1322.82,No
5698-VVJKY,Male,0,No,No,40,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.18,3304.84,No
3134-KKZIC,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,124.64,519.06,Yes
5668-XFAGT,Female,0,Yes,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,105.12,7251.65,No
5201-IKDOW,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,97.14,2494.93,Yes
2593-CCBJS,Male,0,Yes,Yes,48,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),86.24,4289.4,No
9271-QAMYS,Male,0,Yes,No,15,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,116.79,1823.94,Yes
6029-GKVIO,Male,0,No,Yes,48,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,141.13,6784.2,No
4738-FDXUT,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,122.54,714.04,No
9717-ASGAD,Female,0,No,Yes,61,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),102.01,6508.49,No
4369-JRLYF,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),44.98,3034.48,No
3538-FGAJC,Male,1,No,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),117.14,3842.58,No
2032-HMEKW,Female,0,No,No,28,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.57,2588.71,No
5164-UPIHK,Male,0,Yes,No,42,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),79.34,3174.51,No
8247-RVOOR,Male,0,No,Yes,52,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,90.25,4755.48,No
8285-EAPVP,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,124.45,2814.88,Yes
0858-ZSWSP,Female,0,No,No,63,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,125.71,7677.9,Yes
0370-XDJGZ,Female,0,Yes,Yes,23,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),120.63,2816.18,No
7113-UUNNW,Female,0,No,Yes,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),64.37,64.37,Yes
2399-UPGHH,Male,0,No,No,47,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,83.04,3747.61,No
5326-DKMPR,Female,0,Yes,No,15,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,77.22,1182.7,No
7465-ZXVNZ,Male,1,No,No,57,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,80.75,4823.94,Yes
6329-AYMFV,Male,1,Yes,Yes,20,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.17,2197.66,Yes
5890-CYJVM,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.15,2210.29,No
9431-TXVGP,Male,1,No,No,43,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,96.02,4170.88,No
1525-PDOSU,Male,0,Yes,No,49,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),70.55,3473.82,No
0789-ITVPA,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,138.1,2789.26,No
4639-OOTSC,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),127.94,2325.72,No
2029-AHYMZ,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),126.76,6753.25,Yes
2290-RVOOM,Male,1,Yes,No,27,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.47,2452.58,No
0586-JLMEX,Male,0,No,No,37,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.83,2787.35,Yes
8819-CWKUF,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,132.39,6016.83,Yes
3610-RFRSY,Male,0,Yes,Yes,25,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.86,1538.81,Yes
0949-EXLAP,Male,1,Yes,No,62,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.07,3672.08,No
0616-MQTSL,Male,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),36.37,2535.62,No
9895-OXNXL,Female,1,No,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.0,5057.75,Yes
5331-FACNA,Male,0,No,No,68,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),98.82,6885.96,No
4222-TNDHK,Male,0,Yes,No,67,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.78,6111.35,No
8505-NMYQL,Male,0,No,Yes,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,90.58,1880.82,No
8989-HENCC,Male,0,No,No,20,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),121.15,2323.82,No
8339-CGKTL,Male,0,Yes,No,44,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,70.24,3075.84,No
3363-KGOMX,Female,0,No,No,47,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,117.2,5665.75,Yes
0543-OOTOH,Female,0,No,Yes,34,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.43,2843.78,No
3479-BHFCC,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,124.14,3963.2,No
8097-ZIUCR,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),106.6,4463.44,No
8115-AAKFU,Male,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,124.3,6853.66,Yes
5439-GKXKV,Male,0,Yes,No,11,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,109.15,1233.15,No
9863-TXJBE,Female,0,No,No,58,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.26,4373.27,No
3958-CAZYG,Female,0,No,Yes,69,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,97.27,6616.86,No
0538-WRBDD,Female,0,Yes,No,61,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),94.67,5537.22,Yes
